Generating SQLite file report2.sqlite from report2.nsys-rep
Processing [report2.sqlite] with [/opt/nvidia/hpc_sdk/Linux_x86_64/24.9/profilers/Nsight_Systems/host-linux-x64/reports/nvtx_sum.py]... 
SKIPPED: report2.sqlite does not contain NV Tools Extension (NVTX) data.

Processing [report2.sqlite] with [/opt/nvidia/hpc_sdk/Linux_x86_64/24.9/profilers/Nsight_Systems/host-linux-x64/reports/osrt_sum.py]... 
Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
Processing [report2.sqlite] with [/opt/nvidia/hpc_sdk/Linux_x86_64/24.9/profilers/Nsight_Systems/host-linux-x64/reports/cuda_api_sum.py]... 
Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
94.3,290521786,5,58104357.2,53721.0,4400,290398584,129856423.0,cudaMallocManaged
4.9,15090332,2,7545166.0,7545166.0,18350,15071982,10644525.3,cudaDeviceSynchronize
0.6,1947284,3,649094.7,40061.0,8190,1899033,1082595.6,cudaLaunchKernel
0.2,679375,5,135875.0,173354.0,31461,218835,78712.0,cudaFree
0.0,2140,1,2140.0,2140.0,2140,2140,0.0,cuModuleGetLoadingMode

Processing [report2.sqlite] with [/opt/nvidia/hpc_sdk/Linux_x86_64/24.9/profilers/Nsight_Systems/host-linux-x64/reports/cuda_gpu_kern_sum.py]... 
Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
86.0,12994142,1,12994142.0,12994142.0,12994142,12994142,0.0,"matrix_mul_gpu(const int *, const int *, int *, int)"
14.0,2109056,2,1054528.0,1054528.0,550776,1558280,712412.9,"stencil_2d(int *, int *, int)"

Processing [report2.sqlite] with [/opt/nvidia/hpc_sdk/Linux_x86_64/24.9/profilers/Nsight_Systems/host-linux-x64/reports/cuda_gpu_mem_time_sum.py]... 
Time (%),Total Time (ns),Count,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Operation
76.2,257556,42,6132.3,4175.0,2590,81694,12022.2,[CUDA memcpy Unified Host-to-Device]
23.8,80533,19,4238.6,4353.0,1791,7616,2154.1,[CUDA memcpy Unified Device-to-Host]

Processing [report2.sqlite] with [/opt/nvidia/hpc_sdk/Linux_x86_64/24.9/profilers/Nsight_Systems/host-linux-x64/reports/cuda_gpu_mem_size_sum.py]... 
Total (MB),Count,Avg (MB),Med (MB),Min (MB),Max (MB),StdDev (MB),Operation
2.097,42,0.050,0.025,0.004,1.044,0.158,[CUDA memcpy Unified Host-to-Device]
0.524,19,0.028,0.016,0.004,0.061,0.025,[CUDA memcpy Unified Device-to-Host]

Processing [report2.sqlite] with [/opt/nvidia/hpc_sdk/Linux_x86_64/24.9/profilers/Nsight_Systems/host-linux-x64/reports/openmp_sum.py]... 
SKIPPED: report2.sqlite does not contain OpenMP event data.

Processing [report2.sqlite] with [/opt/nvidia/hpc_sdk/Linux_x86_64/24.9/profilers/Nsight_Systems/host-linux-x64/reports/opengl_khr_range_sum.py]... 
SKIPPED: report2.sqlite does not contain KHR Extension (KHR_DEBUG) data.

Processing [report2.sqlite] with [/opt/nvidia/hpc_sdk/Linux_x86_64/24.9/profilers/Nsight_Systems/host-linux-x64/reports/opengl_khr_gpu_range_sum.py]... 
SKIPPED: report2.sqlite does not contain GPU KHR Extension (KHR_DEBUG) data.

Processing [report2.sqlite] with [/opt/nvidia/hpc_sdk/Linux_x86_64/24.9/profilers/Nsight_Systems/host-linux-x64/reports/vulkan_marker_sum.py]... 
SKIPPED: report2.sqlite does not contain Vulkan Debug Extension (Vulkan Debug Util) data.

Processing [report2.sqlite] with [/opt/nvidia/hpc_sdk/Linux_x86_64/24.9/profilers/Nsight_Systems/host-linux-x64/reports/vulkan_gpu_marker_sum.py]... 
SKIPPED: report2.sqlite does not contain GPU Vulkan Debug Extension (GPU Vulkan Debug markers) data.

Processing [report2.sqlite] with [/opt/nvidia/hpc_sdk/Linux_x86_64/24.9/profilers/Nsight_Systems/host-linux-x64/reports/dx11_pix_sum.py]... 
SKIPPED: report2.sqlite does not contain DX11 CPU debug markers.

Processing [report2.sqlite] with [/opt/nvidia/hpc_sdk/Linux_x86_64/24.9/profilers/Nsight_Systems/host-linux-x64/reports/dx12_gpu_marker_sum.py]... 
SKIPPED: report2.sqlite does not contain DX12 GPU debug markers.

Processing [report2.sqlite] with [/opt/nvidia/hpc_sdk/Linux_x86_64/24.9/profilers/Nsight_Systems/host-linux-x64/reports/dx12_pix_sum.py]... 
SKIPPED: report2.sqlite does not contain DX12 CPU debug markers.

Processing [report2.sqlite] with [/opt/nvidia/hpc_sdk/Linux_x86_64/24.9/profilers/Nsight_Systems/host-linux-x64/reports/wddm_queue_sum.py]... 
SKIPPED: report2.sqlite does not contain WDDM context data.

Processing [report2.sqlite] with [/opt/nvidia/hpc_sdk/Linux_x86_64/24.9/profilers/Nsight_Systems/host-linux-x64/reports/um_sum.py]... 
SKIPPED: report2.sqlite does not contain CUDA Unified Memory CPU page faults data.

Processing [report2.sqlite] with [/opt/nvidia/hpc_sdk/Linux_x86_64/24.9/profilers/Nsight_Systems/host-linux-x64/reports/um_total_sum.py]... 
SKIPPED: report2.sqlite does not contain CUDA Unified Memory CPU page faults data.

Processing [report2.sqlite] with [/opt/nvidia/hpc_sdk/Linux_x86_64/24.9/profilers/Nsight_Systems/host-linux-x64/reports/um_cpu_page_faults_sum.py]... 
SKIPPED: report2.sqlite does not contain CUDA Unified Memory CPU page faults data.

Processing [report2.sqlite] with [/opt/nvidia/hpc_sdk/Linux_x86_64/24.9/profilers/Nsight_Systems/host-linux-x64/reports/openacc_sum.py]... 
SKIPPED: report2.sqlite does not contain OpenACC event data.

Processing [report2.sqlite] with [/opt/nvidia/hpc_sdk/Linux_x86_64/24.9/profilers/Nsight_Systems/host-linux-x64/reports/syscall_sum.py]... 
SKIPPED: report2.sqlite does not contain syscall data.

